productCode,productName,lineName,totalQty,lineIds
HTS-BD-16-UW-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) TK",Cakram 2mm,12,63a739e7-f4ee-46a5-835a-976aa7113462
HTS-BD-16-UW-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) TK",Lug Lite uk. 20,6,02d66937-9e15-4334-b177-61b44bda16b9
HTS-BD-16-UW-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) TK",Mika glitter,1,52708f06-4a79-4741-877c-2dfbc6fc2141
HTS-BD-16-UW-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) TK",Pemukul,1,9aff5b4f-5951-45db-9d9a-73f6dc22cc19
HTS-BD-16-UW-TK,"HTS-BASS DRUM HTS 16"" ULTIMATE (Head Putih) TK",Spon,1,36dd0695-1f17-4397-82b2-f58767dc77f4
HTS-BD-18-PB-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 33",Baut Bass Kecil 10cm @200,16,369de5f0-ae33-403e-8775-caa5d1ce5a14
HTS-BD-18-PB-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 33",Busa Bass HTS 18'',1,5f34f968-ffc2-490c-8e24-4bc650b37111
HTS-BD-18-PB-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 33",Mata Ayam HTS/Premium,1,d0914811-2f49-4925-a691-14d0749031a6
HTS-BD-18-PB-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 33",Stick Pemukul Bass HTS (Besar),1,f9725253-5024-48a1-a521-51afd208a6b3
HTS-BD-18-PB-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 35",Baut Bass Kecil 10cm @200,16,96cf1d1f-cc4b-4caf-a0fa-1c5dadf46221
HTS-BD-18-PB-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 35",Busa Bass HTS 18'',1,8fb16c24-0897-4e55-ab95-e60bf6b0dd63
HTS-BD-18-PB-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 35",Mata Ayam HTS/Premium,1,7bddc86f-ec72-42d8-b82d-21936f7cbf8e
HTS-BD-18-PB-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) 35",Stick Pemukul Bass HTS (Besar),1,c2839d43-1f92-4c46-83ea-0da034796f7f
HTS-BD-18-PB-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) TK",Baut Bass Kecil 10cm @200,16,172aa145-a68d-4fb0-90c7-be52544843f8
HTS-BD-18-PB-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) TK",Busa Bass HTS 18'',1,78740fca-7197-4844-95da-c5ae73cdf0a4
HTS-BD-18-PB-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) TK",Mata Ayam HTS/Premium,1,4b85fc4f-50c8-44c5-88f4-8e69e1564a8a
HTS-BD-18-PB-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Hitam) TK",Stick Pemukul Bass HTS (Besar),1,97eaa4dd-52b8-4427-b0d3-8c33335d8d73
HTS-BD-18-PW-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 33",Baut Bass Kecil 10cm @200,16,52eae902-0a17-466d-b039-335d82a1cfb9
HTS-BD-18-PW-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 33",Busa Bass HTS 18'',1,e43d8c11-a982-4498-941d-ef556b562beb
HTS-BD-18-PW-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 33",Mata Ayam HTS/Premium,1,2caf7e9f-2cc5-484a-885b-452655e8a1c6
HTS-BD-18-PW-33,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,47092d7e-2c71-478a-b58f-8bf6cd8434fa
HTS-BD-18-PW-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 35",Body tabung,1,98712d01-423c-431a-8378-6dec74e472e2
HTS-BD-18-PW-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 35",Cakram 2mm,16,bd1b7442-e01d-484e-9e18-77357c0d5072
HTS-BD-18-PW-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 35",Lug Premium,8,faaf839e-be64-4f25-bdaa-e9464a896d49
HTS-BD-18-PW-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 35",Mika glitter,1,0510e7de-2069-4191-80a7-699f6896f79c
HTS-BD-18-PW-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 35",Pemukul,1,c6bbe4cd-55e2-462d-b130-f9f2bdce4d85
HTS-BD-18-PW-35,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) 35",Spon,1,626b9afb-e064-4415-a7e3-e561d703a53d
HTS-BD-18-PW-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) TK",Body tabung,1,d237b28c-7c7e-4821-a881-949e0b8e9b67
HTS-BD-18-PW-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) TK",Cakram 2mm,16,1aa7a4fa-d586-4b70-9303-f69b96e9d817
HTS-BD-18-PW-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) TK",Lug Premium,8,3c4329b2-61c6-479d-b3e1-a0820004075a
HTS-BD-18-PW-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) TK",Mika glitter,1,035991d8-e720-4f48-9720-a4e13e7791df
HTS-BD-18-PW-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) TK",Pemukul,1,45523849-545e-446b-b77b-bedf48cbbefd
HTS-BD-18-PW-TK,"HTS-BASS DRUM HTS 18"" PREMIUM (Head Putih) TK",Spon,1,502237cd-d914-4b90-be25-4196937a6cce
HTS-BD-18-UB-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 33",Body tabung,1,e691547f-8303-45eb-a2ca-a424c5b67483
HTS-BD-18-UB-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 33",Cakram 2mm,16,4626d7e3-5af7-4c47-9bb1-d27b8f6a4327
HTS-BD-18-UB-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 33",Lug Lite uk. 20,6,211ba427-d933-4687-81fe-905f25e55cc3
HTS-BD-18-UB-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 33",Mika glitter,1,55062591-53dc-43df-8b89-ab230eb75107
HTS-BD-18-UB-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 33",Pemukul,1,d98eec8a-6252-4166-960e-17fa2570c62a
HTS-BD-18-UB-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 33",Spon,1,3e5c5973-0b10-4d86-9d1f-1328d7a8d133
HTS-BD-18-UB-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 35",Body tabung,1,8bc43684-1484-408a-9286-c8b080250e4e
HTS-BD-18-UB-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 35",Cakram 2mm,16,40c6c704-c062-4bbc-b3c2-587662c833a7
HTS-BD-18-UB-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 35",Lug Lite uk. 20,6,ae1a00d9-6959-4790-a6ac-3f401934fa6c
HTS-BD-18-UB-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 35",Mika glitter,1,6ffb26cc-e74d-438f-a3b2-422813bc72db
HTS-BD-18-UB-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 35",Pemukul,1,5296b4d7-0192-44ff-9a0c-b94d2e201905
HTS-BD-18-UB-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) 35",Spon,1,2867bdb4-a2b1-4b14-99dd-f73e2f82e2ad
HTS-BD-18-UB-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) TK",Body tabung,1,cf9a2112-9161-42c3-943f-8b39161dc599
HTS-BD-18-UB-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) TK",Cakram 2mm,16,d19efaa9-73b3-4238-b084-25f9ca4183dd
HTS-BD-18-UB-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) TK",Lug Lite uk. 20,6,ae917add-6b13-415e-bc18-e029bbb2a648
HTS-BD-18-UB-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) TK",Mika glitter,1,6c7588a5-c1ef-4b23-a898-0977802f1779
HTS-BD-18-UB-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) TK",Pemukul,1,ec7fa013-1093-4325-b392-d0beadd6c061
HTS-BD-18-UB-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Hitam) TK",Spon,1,9f3406cc-3149-4e0e-af36-1ecf4a4cdb34
HTS-BD-18-UW-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 33",Baut Bass Kecil 10cm @200,16,c5c53392-5f9c-40a0-98c4-98270cd65835
HTS-BD-18-UW-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 33",Busa Bass HTS 18'',1,f4058bc4-6f58-4934-af64-097e8f55d521
HTS-BD-18-UW-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 33",Mata Ayam HTS/Premium,1,59c89082-02b3-4bdd-9478-29f00480e93e
HTS-BD-18-UW-33,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,b198ee25-9cf6-4f84-817a-e8a8d3069d4f
HTS-BD-18-UW-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 35",Body tabung,1,241ab361-a346-4bfc-8d09-2a2732b846b4
HTS-BD-18-UW-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 35",Cakram 2mm,16,92ee1ccc-d226-4111-a126-f0db21eb2349
HTS-BD-18-UW-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 35",Lug Lite uk. 20,6,6cc4c64b-b1a1-4f93-ad42-a687806e1c73
HTS-BD-18-UW-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 35",Mika glitter,1,9fc4ed3c-f5e8-430d-870d-a9b0b6ea6d34
HTS-BD-18-UW-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 35",Pemukul,1,ab0e9bc7-96ff-4179-aa3e-9f743af46f03
HTS-BD-18-UW-35,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) 35",Spon,1,2cd70b4e-1c16-4179-a345-2e312537ea01
HTS-BD-18-UW-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) TK",Body tabung,1,f22ff242-7705-49f4-bb3b-d27ed96fcc2f
HTS-BD-18-UW-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) TK",Cakram 2mm,16,fe9a3d35-16b8-43b7-9ede-09726f3e69fc
HTS-BD-18-UW-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) TK",Lug Lite uk. 20,6,d281ae74-8cdd-4b67-9143-552d57e92be6
HTS-BD-18-UW-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) TK",Mika glitter,1,1350b4e6-4ff7-483f-b562-4f4766f08a87
HTS-BD-18-UW-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) TK",Pemukul,1,2fe86ecb-3cf6-4d86-8c25-1bfc562f0008
HTS-BD-18-UW-TK,"HTS-BASS DRUM HTS 18"" ULTIMATE (Head Putih) TK",Spon,1,931fa4f3-8882-4caf-a5ac-843543ecc85a
HTS-BD-20-PB-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 33",Baut Bass Kecil 10cm @200,20,1a76c03f-3bb3-4347-8f47-3a9ab4066274
HTS-BD-20-PB-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 33",Busa Bass HTS 20'',1,a4e3fe90-3608-4221-a1c6-169f815fb6fd
HTS-BD-20-PB-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 33",Mata Ayam HTS/Premium,1,da347b2b-ee31-4ae5-b0e6-7e6a5d22146d
HTS-BD-20-PB-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 33",Stick Pemukul Bass HTS (Besar),1,80bcf93b-2b34-42ec-99c2-e74f2c3129ea
HTS-BD-20-PB-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 35",Baut Bass Kecil 10cm @200,20,8e5f65b8-1246-4ecd-bf9b-570e38e20eef
HTS-BD-20-PB-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 35",Busa Bass HTS 20'',1,03302cfc-286a-4bb0-8f01-ac30495d1e84
HTS-BD-20-PB-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 35",Mata Ayam HTS/Premium,1,cc4d0791-09a7-474c-84b6-96e450d7f817
HTS-BD-20-PB-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) 35",Stick Pemukul Bass HTS (Besar),1,c6f8a261-53e5-4c26-84e3-29d3b315a252
HTS-BD-20-PB-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) TK",Body tabung,1,5287f5fe-5e45-42d4-9768-6c88f127f823
HTS-BD-20-PB-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) TK",Cakram 2mm,20,d9504b64-3375-4a25-b973-7b5af3f35181
HTS-BD-20-PB-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) TK",Lug Premium,10,923d3372-1422-4db8-a68c-38e87a8c3fc3
HTS-BD-20-PB-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) TK",Mika glitter,1,c92259c7-b756-40ea-93f8-c5c94623e744
HTS-BD-20-PB-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) TK",Pemukul,1,a540db2d-a4da-4307-8cbc-297358776b7a
HTS-BD-20-PB-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Hitam) TK",Spon,1,aa12f5e5-1f00-4946-8306-393aa256b48e
HTS-BD-20-PW-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 33",Baut Bass Kecil 10cm @200,20,62ac8063-6641-4e3e-ac54-c5d57e9730a4
HTS-BD-20-PW-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 33",Busa Bass HTS 20'',1,4527ce73-2d07-43ef-88d6-e193f3cd060d
HTS-BD-20-PW-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 33",Mata Ayam HTS/Premium,1,890c0ed8-8642-4a77-a607-b86db27ab9be
HTS-BD-20-PW-33,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,1a5c179c-e1bc-41e2-9c92-7ee7f910bbb7
HTS-BD-20-PW-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 35",Body tabung,1,609065a1-980b-4de9-89b4-f043ea902023
HTS-BD-20-PW-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 35",Cakram 2mm,20,5215014c-1425-4f80-b80e-c82294032f4f
HTS-BD-20-PW-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 35",Lug Premium,10,d0ff719b-3e3a-4ab7-af58-f806e94fab11
HTS-BD-20-PW-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 35",Mika glitter,1,32ceb724-15a9-4ce5-bf17-0c74ee15d3c8
HTS-BD-20-PW-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 35",Pemukul,1,b0486156-1241-4031-a611-c58b1127dcfd
HTS-BD-20-PW-35,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) 35",Spon,1,c305c0c6-e45f-4fcf-b849-086eac3e61fa
HTS-BD-20-PW-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) TK",Body tabung,1,58740a25-ec9d-4ef3-8bfc-8706df3aa60c
HTS-BD-20-PW-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) TK",Cakram 2mm,20,e7670c3d-36d6-4472-8fe1-4d16cd2bb6aa
HTS-BD-20-PW-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) TK",Lug Premium,10,041f45ab-fabb-497a-9f09-a0bd455a69bc
HTS-BD-20-PW-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) TK",Mika glitter,1,e45947ca-0f59-490d-b766-6918287c4991
HTS-BD-20-PW-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) TK",Pemukul,1,aa82b182-e4f6-45de-bf04-39505f39fdd6
HTS-BD-20-PW-TK,"HTS-BASS DRUM HTS 20"" PREMIUM (Head Putih) TK",Spon,1,7b35b65b-b269-4f60-8f7e-6f4aec5a3845
HTS-BD-20-UB-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 33",Body tabung,1,ce02b0ac-8f2c-477c-9865-743bc0ecc68d
HTS-BD-20-UB-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 33",Cakram 2mm,20,3c211c47-f505-4ecd-b1fe-0c25b1242884
HTS-BD-20-UB-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 33",Lug Lite uk. 20,6,0fbd98e7-d681-434d-96e9-bd03689cbe2e
HTS-BD-20-UB-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 33",Mika glitter,1,f1eeac79-0bfa-4d50-9149-7cb1c2d2b432
HTS-BD-20-UB-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 33",Pemukul,1,bb552f8a-1ad8-4aea-a200-9700375a8b84
HTS-BD-20-UB-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 33",Spon,1,342ff89e-e3ba-48a2-877c-9015004ebd50
HTS-BD-20-UB-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 35",Body tabung,1,49e63edb-bfac-478d-b13f-ad2483411bda
HTS-BD-20-UB-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 35",Cakram 2mm,20,4897827a-9020-42fe-8f6d-3a2a0e4e7b6c
HTS-BD-20-UB-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 35",Lug Lite uk. 20,6,fca505eb-5e6d-4360-892d-ffe97bcfbf01
HTS-BD-20-UB-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 35",Mika glitter,1,468feba4-899d-4246-9ddd-ed533d5e66f5
HTS-BD-20-UB-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 35",Pemukul,1,252be508-63b3-4582-bcfe-cdefabf454a4
HTS-BD-20-UB-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) 35",Spon,1,42aeeb00-9131-47c0-b790-b7c1281dc325
HTS-BD-20-UB-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) TK",Body tabung,1,1a0d52a3-f324-4cdc-b03f-3cdbfc06c887
HTS-BD-20-UB-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) TK",Cakram 2mm,20,4b495ff9-cf5b-4244-b716-ace80de68447
HTS-BD-20-UB-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) TK",Lug Lite uk. 20,6,eb678350-6d02-4ce6-85e1-1944833b3772
HTS-BD-20-UB-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) TK",Mika glitter,1,b7b4a14d-8d67-4c47-b9eb-c2721ab9cab4
HTS-BD-20-UB-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) TK",Pemukul,1,9df3e0ed-f44f-43be-be52-a1de59b83f57
HTS-BD-20-UB-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Hitam) TK",Spon,1,9c5a03f6-135a-4b1a-b0f2-8025c1f3bdbd
HTS-BD-20-UW-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 33",Baut Bass Kecil 10cm @200,20,5c45a098-cfae-47dc-ac14-439b39f8927d
HTS-BD-20-UW-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 33",Busa Bass HTS 20'',1,e2f82866-b6ba-4fd0-91cd-dee8f97e136d
HTS-BD-20-UW-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 33",Mata Ayam HTS/Premium,1,7e281d3a-bc93-45e0-9087-ce9886bca2d0
HTS-BD-20-UW-33,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,1e731e06-2970-457f-a09b-610d12d89c92
HTS-BD-20-UW-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 35",Body tabung,1,cc0fe018-4c7d-45e1-b4f4-dd36ecd76f99
HTS-BD-20-UW-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 35",Cakram 2mm,20,7ff68fab-797f-48c1-8a8e-c506d9d8c2ce
HTS-BD-20-UW-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 35",Lug Lite uk. 20,6,c1273f29-00d8-4ae2-b82e-4675bfb32731
HTS-BD-20-UW-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 35",Mika glitter,1,3e102d24-d421-475a-bfad-a1454b41d8a6
HTS-BD-20-UW-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 35",Pemukul,1,39e24120-860a-4ac7-ba84-85aa70d3cf45
HTS-BD-20-UW-35,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) 35",Spon,1,8d373199-eb36-4619-b178-42f223c7b379
HTS-BD-20-UW-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) TK",Body tabung,1,bcd854e1-3bad-41df-87e5-34dfdfa1837d
HTS-BD-20-UW-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) TK",Cakram 2mm,20,de42f0d9-ff49-4750-938a-261b97e30872
HTS-BD-20-UW-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) TK",Lug Lite uk. 20,6,2826d7ce-0756-4cce-8ac8-594a82853860
HTS-BD-20-UW-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) TK",Mika glitter,1,355c5792-e9aa-4970-b836-24bce4087aa6
HTS-BD-20-UW-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) TK",Pemukul,1,3711753e-9859-4b13-934f-dc74ed076d8a
HTS-BD-20-UW-TK,"HTS-BASS DRUM HTS 20"" ULTIMATE (Head Putih) TK",Spon,1,be389a8d-2f77-4ad2-94f8-6b1ae729f05e
HTS-BD-22-PB-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 33",Body tabung,1,4dec5ea8-a212-4a9f-bed1-b7d654df32e2
HTS-BD-22-PB-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 33",Cakram 2mm,20,4caebec8-8a97-4740-bd84-d9d65a716cc0
HTS-BD-22-PB-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 33",Lug Premium,10,37ac2107-b749-4182-88c4-ae291dfb6ad8
HTS-BD-22-PB-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 33",Mika glitter,1,107301db-e7cc-44de-a0c6-28d3efddeaff
HTS-BD-22-PB-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 33",Pemukul,1,305ee4f5-0077-42cf-9f90-c2702edbac4a
HTS-BD-22-PB-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 33",Spon,1,2bbc112c-4768-4981-9f65-07b569916246
HTS-BD-22-PB-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 35",Body tabung,1,2398c232-bb9f-410d-8447-0c090c06b190
HTS-BD-22-PB-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 35",Cakram 2mm,20,d6ee8357-53d8-4e97-b43f-42f49f5cae8b
HTS-BD-22-PB-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 35",Lug Premium,10,60994dda-c52f-4540-92dd-51b3a868b1b0
HTS-BD-22-PB-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 35",Mika glitter,1,3b534d63-11e6-49d2-b048-a0d54ceb211a
HTS-BD-22-PB-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 35",Pemukul,1,7841e97b-688f-425f-8dda-cc3fa20ac7be
HTS-BD-22-PB-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) 35",Spon,1,82ae4349-affd-4f9d-8e74-a3f35d6d9e25
HTS-BD-22-PB-TK,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) TK",Body tabung,1,be5a9411-2c44-4331-9c67-e16e236fdf9b
HTS-BD-22-PB-TK,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) TK",Cakram 2mm,20,64cc73d4-20a3-4fa5-b6d4-9c283659b4d5
HTS-BD-22-PB-TK,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) TK",Lug Premium,10,9ae39bea-cbda-437e-a6cc-1508263d82bb
HTS-BD-22-PB-TK,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) TK",Mika glitter,1,1e1bd93f-4fa3-441b-bde7-3a3c1ca47477
HTS-BD-22-PB-TK,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) TK",Pemukul,1,74010c96-fd7a-4c71-961f-0d6b93ec053f
HTS-BD-22-PB-TK,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Hitam) TK",Spon,1,d206f383-345e-479a-843e-4da981f315ad
HTS-BD-22-PW-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 33",Baut Bass Kecil 10cm @200,20,cb2df77c-310d-4423-8d38-4ebbf5981264
HTS-BD-22-PW-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 33",Busa Bass HTS 22'',1,4c110b60-92d1-4666-94ca-8a4bfc4e90ca
HTS-BD-22-PW-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 33",Mata Ayam HTS/Premium,1,17159c4f-fc88-456e-8c6e-929dd4275f51
HTS-BD-22-PW-33,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 33",Stick Pemukul Bass HTS (Besar),1,cfb27c76-9ab6-48f2-a738-b99142199390
HTS-BD-22-PW-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 35",Body tabung,1,98908f26-434e-4340-9292-d8edd0188d4d
HTS-BD-22-PW-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 35",Cakram 2mm,20,d38b07ea-7cc3-47ce-b0d6-61f1bf45b3f1
HTS-BD-22-PW-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 35",Lug Premium,10,a12dfd39-64e1-4d02-a5da-8e72cd38273b
HTS-BD-22-PW-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 35",Mika glitter,1,8c986625-33ab-4189-9366-538592d365ef
HTS-BD-22-PW-35,"HTS-BASS DRUM HTS 22"" PREMIUM (Head Putih) 35",Pemukul,1,2a473b8f-7340-4aaf-8fdc-e8dd16511a25
